lon,lat,bio1,bio12,ph,sand,silt,clay,soc,best_crop
52.27802593545076,22.59167527877387,28.297167,66.0,79,537,263,199,46,date_palm
42.84326756484576,29.974109609953203,23.430666,89.0,79,238,413,349,51,sorghum
40.97903630308132,25.86749037851032,24.3485,123.0,80,448,340,212,68,sorghum
43.8915020892041,25.614952637356065,25.224333,168.0,79,438,329,233,48,sorghum
50.96535546989966,22.00004232010421,28.3075,61.0,80,506,344,150,48,date_palm
48.74998877687811,26.941833222231963,25.975834,98.0,79,371,310,319,38,sorghum
42.80072023364987,28.31508721313097,22.7505,148.0,79,366,331,303,67,alfalfa
40.892841921600336,30.195289090977287,22.054333,78.0,81,351,292,357,43,date_palm
38.75493078181592,23.94241688220685,27.974667,75.0,80,461,336,203,44,date_palm
41.42800910667125,26.78256770821342,22.120167,158.0,79,372,305,323,76,wheat
39.6425251769479,24.414249939875557,27.821,72.0,81,474,306,221,36,date_palm
43.22398634321828,19.98113882628347,26.9135,162.0,82,499,300,201,55,sorghum
37.02771270675432,26.932852538552822,22.977,44.0,79,415,317,267,80,wheat
52.91935826709808,21.90216809561416,28.763666,70.0,79,544,285,171,42,date_palm
41.95987787646591,27.560079899751805,22.245167,163.0,79,358,335,306,58,alfalfa
45.33439707992962,25.823104688580425,24.926834,176.0,79,450,329,221,26,sorghum
40.34727004656942,27.221048088528168,22.5295,107.0,80,343,293,364,47,wheat
40.46401132582743,31.346137865176537,20.688,92.0,80,288,382,330,43,sorghum
43.78003066502178,23.83950568161763,26.5075,138.0,80,428,302,270,31,sorghum
47.61090810595411,25.230658165380504,25.576166,114.0,80,466,295,239,43,sorghum
51.15746462619956,23.082431208168057,27.983334,65.0,80,585,270,145,44,date_palm
47.12905019328615,27.02058794077672,25.65,160.0,79,404,310,286,45,sorghum
39.13858708226462,26.61865082634045,21.9445,95.0,80,441,289,270,45,sorghum
46.26106594294295,20.155435158505647,28.782333,82.0,82,499,295,206,44,date_palm
53.68365451504632,21.324643509153294,29.110332,79.0,80,542,322,136,47,date_palm
42.55582211090196,26.79386814629467,23.276167,167.0,80,366,330,303,45,wheat
42.88287163403459,26.22351876220385,24.206,166.0,79,455,289,256,29,sorghum
36.06258577857108,28.74888690508457,20.9825,27.0,81,512,241,246,34,date_palm
36.98174951834447,25.58267837064998,25.456818,33.0,80,441,364,195,152,sorghum
45.55683466614254,18.54986626597495,27.652,86.0,82,468,333,199,50,date_palm
42.60231720205355,19.61375219123758,25.443333,206.0,81,510,270,221,93,alfalfa
47.7686026429864,18.732903567355745,29.0095,62.0,82,538,309,153,51,date_palm
48.07740257666026,18.65857566934265,29.0455,60.0,82,541,322,136,42,date_palm
47.96316943799515,21.68659738253728,28.609833,68.0,82,479,359,162,46,date_palm
46.13217650602914,19.756031800776483,28.544333,83.0,82,498,310,192,43,date_palm
41.30767820292398,22.75469052950792,27.743668,105.0,83,528,281,190,36,date_palm
46.95756004907547,18.726071810000843,28.6415,70.0,82,542,318,139,51,date_palm
46.86011668843298,20.137164169293992,28.950666,75.0,83,463,335,202,46,date_palm
34.87562441518378,28.909705587357177,22.114,11.0,80,477,300,223,199,wheat
47.43863910436395,19.313357850693865,28.928999,68.0,82,527,330,143,42,date_palm
43.67744453611223,27.0233892613023,24.259333,185.0,79,364,375,261,59,wheat
54.82997563829299,21.28268993390938,29.474335,90.0,79,505,297,198,35,date_palm
43.679907397392654,26.789551963696923,24.301,183.0,79,385,366,249,25,wheat
54.03755368995851,20.947821629107004,29.3555,83.0,80,564,310,125,77,date_palm
48.4509473216738,18.46604320153248,29.181166,60.0,81,557,308,135,51,date_palm
44.0206366830824,27.053423441511534,24.6185,182.0,79,346,388,266,33,alfalfa
37.795223656439575,30.35356797186682,20.534334,36.0,80,316,336,348,40,date_palm
45.87014319682639,27.970963521862124,25.7705,239.0,80,312,407,281,31,alfalfa
41.232105314702736,29.07282258897116,22.258167,99.0,80,370,271,360,57,alfalfa
40.86403809467912,21.19182647419594,23.1405,146.0,81,534,237,229,72,wheat
41.18237004021966,29.39635939128306,22.301,88.0,80,385,280,335,55,wheat
38.65984342514109,26.093054796957624,24.393333,72.0,81,477,331,192,44,sorghum
44.6160978083764,24.977318479792828,25.529167,157.0,80,444,332,224,61,sorghum
51.62335950088786,19.46789089478683,28.488333,62.0,81,555,305,140,47,date_palm
53.69546830703717,20.16249093345319,29.079166,78.0,81,567,316,116,48,date_palm
44.84153306729861,24.165461329557274,25.817667,148.0,79,462,304,234,37,sorghum
50.43004269187577,25.27883798020661,26.715332,71.0,80,517,254,229,42,sorghum
37.97492248587941,28.30758399799625,20.93,60.0,81,462,283,255,31,date_palm
37.54264639362172,28.94014865706968,20.702333,46.0,81,450,286,264,39,date_palm
39.11869087876683,27.699086598446613,21.3665,77.0,79,353,339,308,54,wheat
40.9391978380676,30.29718110362191,22.2675,80.0,80,345,299,356,43,wheat
44.49065014912784,28.859343162466327,24.5755,149.0,80,282,385,333,35,sorghum
51.42429833287378,20.49749883852381,28.584333,60.0,81,533,344,123,47,date_palm
43.30110935962101,18.315529434398584,21.684166,197.0,82,492,281,227,90,wheat
47.23652816139394,20.546154705363374,29.100666,71.0,82,478,388,134,42,date_palm
40.74806883599632,22.455950097078784,27.412832,94.0,81,455,312,233,34,sorghum
37.330614388443,26.763432472556214,21.012001,67.0,79,423,300,277,70,wheat
50.95984606866121,19.61331547317296,28.605833,60.0,81,534,340,126,49,date_palm
44.62098283833302,17.64053222583238,26.034166,95.0,82,482,306,212,42,sorghum
44.88502024104183,28.479702296618804,25.1055,178.0,79,311,448,240,33,sorghum
45.483280331168594,28.52978250613104,25.369167,200.0,79,302,410,288,38,sorghum
38.98245909775338,26.728715434315607,21.811333,88.0,81,411,305,284,44,sorghum
42.5981727392696,16.884322432841326,25.947334,106.0,81,365,378,257,82,alfalfa
41.69185999388917,31.01367843074531,22.874,73.0,80,313,397,290,50,wheat
40.57276347153191,27.88875543094432,21.844,109.0,80,356,288,356,55,alfalfa
49.68016879589944,22.180151499158768,28.409834,62.0,80,512,354,133,37,date_palm
39.85704746273238,21.30196772856648,30.212666,89.0,80,587,282,131,45,date_palm
49.191839197322615,18.944437545821025,29.2195,57.0,81,535,334,131,42,date_palm
41.74170758199941,26.55625046055854,23.580667,150.0,80,324,353,323,58,wheat
51.61838272633268,22.547435988708333,28.340166,63.0,79,556,304,140,47,date_palm
46.42672276204895,26.046719718703542,25.527666,157.0,79,419,335,246,28,sorghum
43.05147578225628,27.48073841844508,23.689,167.0,79,293,391,315,59,alfalfa
46.90597925721703,28.60477067177306,25.455833,175.0,80,333,372,294,32,sorghum
39.146309955474365,22.80139716462689,29.106167,65.0,80,498,301,200,32,date_palm
48.09178443741825,24.2082859792322,26.700832,89.0,80,434,332,234,39,sorghum
41.4451746856934,26.206135601581465,24.143167,138.0,80,411,310,279,42,sorghum
42.719972185777166,27.201858676343385,23.297167,171.0,80,316,370,314,69,wheat
41.1769901774717,20.979621359894804,24.4305,155.0,81,552,244,204,61,sorghum
40.34061778959413,25.577165360966543,23.976166,113.0,81,492,322,186,38,sorghum
44.13870249224707,17.510471054286683,24.466333,117.0,82,402,392,206,85,sorghum
38.35039368043513,27.914137788756346,21.921,62.0,81,399,285,316,30,date_palm
51.48928680146815,20.188281080567133,28.587334,61.0,81,576,293,131,48,date_palm
43.843509636676565,23.063473287861072,27.146,128.0,81,538,261,201,37,sorghum
49.27242717318648,20.31836250419568,28.936832,61.0,80,456,408,135,51,date_palm
40.78325679046245,25.722967615010766,24.305834,119.0,80,449,330,221,60,sorghum
38.40656375637978,30.82159091386383,21.200832,50.0,81,320,344,336,53,date_palm
54.58131298732007,21.34661825067928,29.401333,89.0,79,520,272,208,49,date_palm
42.20833968222862,29.58777098760541,22.909,96.0,79,340,314,346,50,alfalfa
37.90408405240412,24.534595539645156,26.809334,75.0,80,444,291,266,53,sorghum
39.141248189780896,22.90120228394139,28.964,66.0,80,525,305,170,37,date_palm
46.033739663217446,23.659649072378517,26.8475,114.0,80,457,306,237,48,sorghum
48.89076718370986,24.05943275057837,26.801666,80.0,81,503,309,188,43,date_palm
43.41809577736287,22.76810562449497,26.804167,131.0,82,498,307,195,40,sorghum
53.35484971292381,22.26795399345237,28.6065,74.0,79,594,236,170,45,date_palm
39.80211596506938,21.27449512092263,30.319834,89.0,81,564,300,136,55,date_palm
51.70184019538151,21.58335058570433,28.627167,62.0,80,501,339,159,41,date_palm
50.61286477988404,22.774144351155275,28.020334,62.0,80,549,326,126,43,date_palm
48.02754134002986,23.997789684017047,26.402166,94.0,80,476,313,211,30,sorghum
41.74992455210928,27.18632640423944,21.919167,170.0,79,315,369,316,58,alfalfa
43.72796798724753,19.83243331284364,27.391834,140.0,82,452,352,196,48,sorghum
42.36652024706654,18.955287342840577,21.075666,253.0,79,494,274,232,132,wheat
47.36673785155344,23.05856450335784,26.798,93.0,81,491,303,206,43,sorghum
48.67001502843185,21.01019850628384,28.9475,62.0,81,502,338,160,54,date_palm
37.08168161116385,28.198897446332317,21.203667,53.0,81,444,285,271,34,date_palm
45.28313677975031,21.177146049735946,28.583,96.0,81,367,393,239,50,sorghum
48.647863436671344,19.898925627821352,29.048834,61.0,80,494,360,146,47,date_palm
45.78397640910289,22.059505204648342,28.139666,100.0,82,439,268,292,42,sorghum
50.5999775830801,19.05088934511643,28.679832,56.0,81,583,275,142,52,date_palm
48.35882230508344,24.94154410492247,25.899,98.0,81,437,331,232,44,sorghum
40.348711545225015,29.169778469537224,22.0255,76.0,80,354,318,328,49,wheat
48.71012426372188,24.86010144798162,25.881834,90.0,81,468,313,219,44,sorghum
38.6591380094114,24.06106052261857,27.424166,78.0,79,469,335,196,49,date_palm
41.915693840237005,19.44185238059378,26.9005,245.0,78,446,283,270,199,alfalfa
46.25731870772815,21.90589097772496,27.767834,92.0,82,481,329,190,45,date_palm
40.16975168826016,30.70804914899988,20.84,80.0,81,323,363,314,48,date_palm
47.12936948651286,26.11388381675457,25.3855,140.0,79,449,326,224,25,sorghum
39.1919191776564,29.116358783395416,21.271334,63.0,80,376,289,335,34,wheat
43.232348386770894,30.061921000249008,23.335833,92.0,80,232,400,368,51,sorghum
46.63575788036182,27.84387363810337,25.677334,206.0,80,309,414,277,30,alfalfa
40.47399003807367,22.28341939857013,26.250666,101.0,82,555,285,160,31,date_palm
38.163880866457546,31.779298089319315,19.781,78.0,81,254,362,384,70,date_palm
47.58376512257228,22.78401439583925,27.448833,83.0,82,459,315,226,43,date_palm
42.405439963137866,18.5352678382017,20.458666,255.0,80,515,262,223,138,wheat
41.09345576234213,26.139709141277105,24.1285,128.0,81,365,377,258,48,sorghum
46.18450910052459,24.28997636986867,25.175333,135.0,79,474,315,212,41,sorghum
46.90902454380134,19.055960594615108,28.623833,71.0,81,513,352,134,47,date_palm
47.43215378523596,25.54697086590877,25.506834,122.0,79,446,299,255,38,sorghum
45.4348360581131,18.373387683891117,27.333666,87.0,81,467,333,200,67,sorghum
44.4836523411642,27.62392880482273,24.753666,187.0,79,318,396,287,37,sorghum
38.06289238311725,30.99059352826638,20.974667,46.0,80,292,376,332,46,date_palm
48.39490115098078,22.103648424069217,28.235,68.0,81,505,354,141,50,date_palm
42.07836788515954,25.55446206381101,25.5055,134.0,80,394,352,254,42,sorghum
45.211875972799646,27.67255838541826,25.763666,208.0,80,317,408,276,36,sorghum
44.23900656576003,23.08432703005697,27.674833,124.0,81,494,305,201,42,sorghum
48.08079658066831,26.752043723413507,25.818,116.0,80,433,302,266,22,sorghum
40.00753346032702,31.42906650950996,20.036,97.0,80,310,378,312,58,alfalfa
37.47647020076148,27.110383759629052,19.470833,81.0,81,523,225,252,32,date_palm
42.57592679913149,27.212796729371227,23.191833,171.0,80,375,336,289,61,wheat
42.78268555151777,18.780775966260112,22.899834,214.0,83,508,301,190,103,wheat
47.58338292570734,17.624569337921155,28.466833,67.0,82,590,274,136,45,date_palm
37.135242917086586,25.32799672810311,25.812326,39.0,80,473,307,220,77,sorghum
46.29461795639157,21.780379544720464,27.893333,93.0,82,451,327,222,51,date_palm
40.874302169008125,30.440560267116798,22.180166,79.0,80,309,344,347,43,date_palm
38.197501766068,29.67752129035423,20.9035,42.0,79,359,320,321,58,alfalfa
45.22794355692938,18.00187875040925,27.1495,86.0,82,477,302,221,45,date_palm
43.63431945270544,27.216644359232298,24.084,177.0,79,349,382,269,67,alfalfa
53.49478883031821,22.53929489655604,28.492834,76.0,79,576,241,183,37,date_palm
39.80523210864952,21.581740694319794,30.129667,86.0,80,560,289,152,37,date_palm
41.41558885871756,20.79023879603765,25.051334,165.0,81,562,230,208,77,sorghum
51.63966421090333,19.806647268879505,28.5385,62.0,81,573,310,118,49,date_palm
42.30965179540748,25.393981989505413,25.775833,134.0,79,364,368,267,41,sorghum
49.94448629823256,23.879274970310828,27.167334,68.0,81,444,350,206,54,date_palm
45.50096719338356,22.891630427919,27.7725,110.0,81,435,334,231,47,sorghum
42.85193511803561,20.711951561397523,27.528334,150.0,82,496,266,238,57,sorghum
41.06171874613246,25.55316222801799,24.503166,125.0,81,411,350,240,36,sorghum
52.24774595915259,22.491596519077003,28.336,67.0,79,587,281,132,45,date_palm
42.94723514123645,25.15424276126783,25.857334,143.0,80,433,330,237,34,sorghum
40.24886514624194,26.5046392534247,22.419,119.0,81,473,329,198,30,sorghum
42.05492619219385,28.66259594196514,22.550167,122.0,80,360,280,360,52,wheat
44.8143517306296,26.416972102830915,24.7945,189.0,78,409,332,259,29,alfalfa
42.19381153480166,29.265683268529216,23.276833,99.0,79,318,339,342,61,alfalfa
52.09429285596585,22.074606993311647,28.4005,65.0,79,520,301,179,46,date_palm
39.4202883033654,21.71392994764348,28.983667,80.0,80,530,323,147,30,date_palm
43.14989940164237,21.25523165023582,28.125666,128.0,83,438,316,246,54,sorghum
37.48901471293959,27.78187003620554,21.159166,60.0,81,442,264,294,32,date_palm
45.718985304148944,23.177299395632826,27.070333,112.0,80,483,320,196,58,sorghum
51.44370609411811,20.37700332636517,28.592333,60.0,81,552,318,130,49,date_palm
44.22016541936521,19.513872816526156,26.856,126.0,82,483,327,190,46,sorghum
47.65440096268791,20.236697692182556,29.111334,66.0,82,482,369,148,53,date_palm
40.46133379664275,26.234079328279726,23.657,113.0,81,331,328,340,34,sorghum
55.1712556226963,22.495776233328407,29.485,97.0,80,433,369,198,38,sorghum
41.615501160261246,23.006410351361897,28.291332,108.0,82,535,307,159,29,date_palm
48.17337951458183,22.64974715210652,28.113167,76.0,81,472,305,223,45,date_palm
46.35708026998334,25.59374759328777,25.630333,150.0,78,480,311,209,30,sorghum
41.16464667568513,25.72997298697732,24.739334,123.0,80,431,350,219,39,sorghum
43.42543117215792,21.770894192356607,28.163166,121.0,83,418,347,235,49,sorghum
49.565481803576525,25.82705832856341,26.269667,78.0,81,441,311,248,43,sorghum
41.51948499199284,26.132607475116256,24.403166,136.0,80,438,345,217,46,sorghum
40.15242254951369,25.57014194594827,22.8695,120.0,81,505,306,188,34,sorghum
49.58946187945052,22.302270173719453,28.381834,63.0,81,515,342,143,39,date_palm
45.42414879455919,22.16072360341081,27.935667,104.0,82,440,323,238,49,sorghum
42.32940621421952,25.01645438021768,26.181833,129.0,80,359,370,271,40,sorghum
43.49738360944068,28.510432602396893,23.4485,146.0,79,300,345,355,50,wheat
41.63453999942302,28.305085941653388,22.3275,128.0,79,367,292,340,61,alfalfa
38.947298824938,24.93432048106485,26.819166,74.0,80,419,350,232,34,sorghum
47.97414060866458,22.607953331510103,27.964666,76.0,81,452,335,212,38,date_palm
39.953855774994096,21.074314685617097,29.650667,99.0,81,535,296,170,46,date_palm
52.17150464891685,19.471889100140363,28.479334,68.0,81,573,307,120,44,date_palm
43.49912074935861,27.70332697891089,23.690834,168.0,79,292,396,312,54,wheat
39.38690625454209,29.364620027129163,21.358334,62.0,80,351,305,344,35,date_palm
47.0491708218092,24.44556128940104,26.040833,110.0,80,501,278,221,43,sorghum
47.18695119716104,20.532603171454152,29.081667,71.0,82,469,368,163,46,date_palm
41.59057344543944,30.24329735487412,22.915333,80.0,81,344,329,327,42,date_palm
48.96324158806628,26.113583460045483,26.130499,87.0,80,385,351,264,37,sorghum
52.11142924794541,20.612117744118123,28.604834,65.0,81,606,285,108,50,date_palm
41.16500821854796,19.592940666253902,30.720001,199.0,78,513,290,197,151,wheat
39.97846202853418,27.89125330093984,21.4925,97.0,80,345,297,359,49,wheat
41.23380357406383,25.91777329505562,24.757166,126.0,81,418,347,235,30,sorghum
44.69486140364612,20.43367227830441,28.622334,101.0,82,388,372,239,75,sorghum
53.49164090705397,22.01227513491085,28.839,77.0,79,520,269,211,49,date_palm
40.13504405317524,30.584824554235844,20.852833,79.0,80,348,332,320,51,wheat
47.95938172870369,18.44936871983112,29.059,60.0,82,553,300,146,50,date_palm
44.64778476675305,18.037106546410687,26.264166,99.0,82,499,325,176,45,sorghum
35.07293042849765,29.12181267024313,20.415667,20.0,78,317,388,295,54,alfalfa
48.38449710953908,24.540934116490263,26.164667,92.0,81,480,314,206,40,sorghum
48.25774016099078,25.543533180129288,25.671167,101.0,80,447,333,220,40,sorghum
38.62955840805586,25.906428591943577,24.395334,74.0,80,429,383,188,47,sorghum
53.313179299839405,21.35789239151918,28.978834,75.0,79,528,267,205,47,date_palm
43.991741461880686,27.237936220442208,24.483,181.0,79,320,405,275,39,sorghum
39.49165346974307,31.62608844797316,19.340834,103.0,79,276,402,322,61,alfalfa
46.01461144455252,24.03297775605579,26.3815,123.0,81,465,317,217,41,sorghum
39.00465322027581,25.95282608193578,23.9375,85.0,79,494,325,181,108,sorghum
51.03507178169005,19.38642268441632,28.562332,59.0,81,576,290,133,40,date_palm
50.54855346159564,22.177486946385397,28.303667,61.0,80,533,295,172,37,date_palm
41.90641525354792,19.99608890416115,24.238167,219.0,79,506,270,224,111,wheat
49.08243587410684,19.3841744210008,29.111166,58.0,81,500,359,141,44,date_palm
49.69107361373394,26.75284724087844,26.006,85.0,78,460,312,228,54,sorghum
41.39085865037634,29.82487395030151,22.743834,83.0,80,342,314,344,49,wheat
51.2372345658428,23.03885497237815,28.042833,65.0,79,552,295,153,44,date_palm
46.596553406038566,26.47592000279476,25.510834,163.0,79,488,272,239,26,sorghum
49.176423201853126,25.898839242757237,25.814001,86.0,81,468,338,194,35,sorghum
40.947513111345096,24.42342143140054,26.952333,98.0,80,381,347,272,35,sorghum
47.05795937377618,19.093751095039377,28.735666,70.0,82,513,350,138,49,date_palm
42.74251017637286,24.88282572634842,25.765167,138.0,80,489,290,221,42,sorghum
48.65024794314122,22.738902570958256,27.519333,72.0,81,483,346,171,58,date_palm
41.934340419971534,19.267718629077542,27.1235,253.0,78,427,343,230,214,sorghum
39.93490494644832,28.683585795422196,21.532667,77.0,80,307,315,378,39,date_palm
48.254466712603474,28.360745760959148,25.922167,107.0,79,340,332,328,31,alfalfa
43.30769314026361,17.99482431797747,19.590666,227.0,78,497,293,211,186,alfalfa
36.22605200574532,26.913512269902583,25.029667,21.0,80,500,328,172,42,date_palm
49.53700675185264,25.58580215657288,26.333834,79.0,81,458,348,193,40,sorghum
45.29392828662253,25.58237254045417,25.031,169.0,79,466,331,203,24,sorghum
52.67332660669814,19.61012158503671,28.745667,73.0,81,580,314,106,47,date_palm
38.0023848652998,30.135410766693195,20.9745,37.0,81,299,350,351,37,date_palm
48.08756973985264,21.13452434934284,28.989834,66.0,81,504,315,181,43,date_palm
47.9879256279112,18.82485455427708,29.043833,61.0,81,520,314,166,49,date_palm
43.527746573585645,27.911022998666954,23.832666,162.0,79,285,397,318,57,wheat
40.64338133914183,20.475058625932565,28.501333,139.0,79,499,310,191,144,sorghum
37.79619933963031,29.74257350314825,19.430334,49.0,79,375,364,260,48,wheat
42.00879458615573,29.155959589187447,22.641,106.0,80,338,349,313,58,alfalfa
39.114735281847466,28.07484152845904,21.520834,72.0,80,403,292,305,30,date_palm
40.85331475092705,23.941950904556123,27.467833,97.0,81,547,285,167,36,date_palm
49.53718649419336,26.505107333828555,26.029667,81.0,80,446,324,230,37,sorghum
41.9623938510166,26.145217642164127,24.492666,142.0,80,338,371,291,50,wheat
36.66261993560781,29.569614522631703,19.641167,28.0,81,405,310,285,41,wheat
47.41228234752767,19.249455782122677,28.905666,68.0,82,538,331,131,48,date_palm
38.282347786965175,23.9452986527508,27.645454,81.0,80,427,347,226,68,sorghum
48.103788566602034,22.007859900241595,28.459833,71.0,81,473,323,204,41,date_palm
44.78859884456885,22.82160554253774,27.226166,123.0,80,456,347,197,48,sorghum
42.22008803681004,24.30963559934183,26.680834,123.0,80,381,370,249,39,sorghum
39.946289818784216,25.909220098060658,21.234667,129.0,81,559,268,173,25,date_palm
48.69099869785,26.45778540246834,25.795334,98.0,80,414,319,267,27,sorghum
39.55621087149116,26.01479077241717,23.980167,94.0,81,492,298,210,32,sorghum
42.64153866712091,19.580518876357186,25.353167,207.0,81,504,274,223,103,alfalfa
50.69418001229229,23.23959497361326,27.867332,65.0,79,538,311,150,45,date_palm
49.209716556800174,26.90367724474549,25.8935,92.0,78,421,268,311,35,sorghum
49.448115831499685,21.966861195997545,28.49,63.0,81,527,316,157,39,date_palm
41.64657378435048,21.949046428056185,27.786333,118.0,82,539,285,177,39,date_palm
38.953782803752304,28.550744010677825,21.710499,60.0,81,372,273,355,33,date_palm
40.61572011984753,20.42989850823922,29.594,130.0,80,519,300,180,103,sorghum
48.77485336693528,23.975261133788912,26.819334,82.0,80,444,314,242,54,sorghum
48.41964357078859,27.70971539881539,25.9645,108.0,79,321,339,340,37,sorghum
43.91110155148203,26.281297270442785,24.711,182.0,79,374,355,270,36,wheat
39.124714238332814,29.534779244794134,21.139166,57.0,81,346,342,312,44,date_palm
40.71492609241869,22.715178383075767,27.6525,95.0,81,465,293,242,40,sorghum
39.43822684372853,25.389157848006143,25.2445,81.0,81,453,329,218,37,sorghum
39.47068703176944,23.46767244657889,27.740166,75.0,79,490,327,183,39,date_palm
42.09448747971856,30.88105137828102,23.096334,73.0,79,271,468,262,56,wheat
47.39449459454748,23.495653836465863,26.370834,99.0,81,490,309,201,33,sorghum
45.92663463525967,21.71007812937326,27.292833,105.0,82,497,306,197,42,sorghum
41.28946353642492,24.823037330881192,25.492332,117.0,81,531,312,157,38,sorghum
43.61076465707141,27.42938883611336,23.996166,174.0,79,376,393,231,52,wheat
49.754407461248455,23.51070637227425,27.429832,69.0,80,490,331,178,50,date_palm
49.81438661265018,24.480617423575417,26.678,72.0,80,441,351,208,48,sorghum
44.14157066488079,22.07233941967438,26.736834,129.0,82,448,316,236,48,sorghum
41.94670726925999,22.383446508834897,28.295666,113.0,82,518,296,185,39,date_palm
46.2893102831193,27.11290964556045,25.731167,192.0,79,389,359,252,36,sorghum
42.1729815125514,20.342004799474186,25.601667,190.0,80,554,240,207,118,sorghum
45.08734252407978,23.53153847952558,26.535833,131.0,81,442,312,246,46,sorghum
46.9666064381349,24.266777698913835,26.432667,109.0,79,484,297,219,49,sorghum
45.303321924164976,22.44759646449504,27.783167,108.0,81,450,320,230,46,sorghum
41.51642995988029,28.74654854164492,22.385334,112.0,80,337,316,346,55,alfalfa
54.469699150609344,22.523582447221507,29.005,87.0,79,535,300,165,45,date_palm
49.88265336314025,24.103359591560224,26.992167,71.0,81,471,334,196,44,date_palm
51.36960657356353,20.005110462135004,28.550667,61.0,81,546,317,137,49,date_palm
54.34952771171066,22.30300428659224,29.0885,84.0,80,552,314,133,50,date_palm
50.01638371455583,19.631226281093237,29.011168,57.0,81,495,366,139,45,date_palm
42.98375892778974,21.370896032950306,28.176334,127.0,83,430,335,236,51,sorghum
37.782231728871736,26.4264187799271,24.051332,53.0,81,394,305,301,32,date_palm
44.829358285768286,24.13443677006848,25.8025,148.0,80,453,310,237,42,sorghum
49.07958438868841,26.14534441663882,25.9185,89.0,80,381,330,289,29,sorghum
41.59331679264495,26.766001616029666,22.381332,162.0,79,390,320,290,73,wheat
41.27133088275119,27.842959215526832,22.110332,132.0,80,384,293,323,60,wheat
46.37308804755493,23.48182921055193,25.4115,126.0,79,450,336,214,82,sorghum
45.518893458990846,25.83438738729016,25.056833,172.0,79,451,317,233,26,sorghum
50.980909786589066,22.772407398512318,28.063833,64.0,80,574,296,130,39,date_palm
40.34472751225823,27.68025124729271,22.262167,104.0,79,329,315,356,69,alfalfa
53.07360336283168,20.484572859896502,28.846666,72.0,80,594,289,116,45,date_palm
47.73549029758457,21.40448336097173,28.8325,70.0,82,501,357,142,43,date_palm
42.88820943209877,25.817787889226665,25.342667,151.0,80,487,279,234,33,sorghum
46.66626010171044,22.16455239489866,27.968834,91.0,82,441,330,229,72,sorghum
53.928799031220336,19.932243284297943,28.9175,84.0,82,531,344,125,57,date_palm
47.88820421694104,22.811233118968605,27.676666,79.0,81,488,303,209,38,date_palm
45.404961253257554,25.33638846761668,25.728333,158.0,80,436,339,224,32,sorghum
42.76102081072313,24.53562684070915,25.7235,138.0,79,512,282,207,33,sorghum
39.82844161558072,25.039814798408703,24.813833,94.0,81,532,286,182,55,sorghum
48.933613351391976,22.527360910834453,27.94,68.0,80,524,339,137,45,date_palm
44.69556246919038,17.7361664980815,26.331667,93.0,82,464,331,205,42,sorghum
37.14182537897373,28.317774490611885,21.016333,52.0,81,483,262,255,31,date_palm
48.76923791809962,27.2137631837168,25.975332,100.0,79,326,338,335,39,sorghum
44.087672272643765,17.514988845339808,23.877333,124.0,83,457,365,178,61,sorghum
43.48316389814594,21.992768896283557,27.988167,122.0,83,442,345,213,46,sorghum
41.31237484223068,26.59555018753892,23.151001,145.0,80,396,314,290,52,wheat
43.11098944461568,22.28378086842967,28.096666,121.0,82,509,313,178,46,sorghum
39.73491938704874,20.694856755373426,30.207834,99.0,81,483,315,203,45,date_palm
46.32754814977682,19.33848118175214,28.407999,79.0,82,470,342,188,41,date_palm
52.68361826283584,22.45955408885287,28.266666,70.0,79,557,237,206,37,date_palm
40.9999662857783,30.125692240184605,22.186666,80.0,80,334,311,355,43,wheat
46.66159672727754,28.25087758033117,25.4315,206.0,80,329,438,233,33,alfalfa
44.62636146809197,20.10588552909612,28.328499,106.0,83,473,366,161,45,date_palm
48.17831521531791,18.29636995082532,29.119,62.0,81,545,306,149,50,date_palm
40.87030405094508,21.791138719741387,25.6215,114.0,82,531,267,201,39,sorghum
39.910527672898425,20.576082273107478,30.1215,109.0,82,604,237,159,33,date_palm
40.04978218306331,20.924431994295347,26.376667,122.0,80,513,297,189,89,sorghum
39.72685421775828,25.15595832860418,24.959333,93.0,81,547,273,180,28,date_palm
39.29290220576213,26.706326097798502,21.849833,99.0,81,436,297,267,39,sorghum
42.59871795098781,20.752956963361463,27.44,153.0,82,537,266,197,64,sorghum
47.86873510031882,21.788704632873948,28.573334,71.0,81,478,304,218,41,date_palm
40.754076178430026,24.34385770370382,27.304832,94.0,81,454,342,203,29,date_palm
40.64106502352994,28.11743852014653,21.750668,107.0,80,368,292,340,56,alfalfa
46.59070102353895,17.594293575072747,28.374834,68.0,81,570,318,112,65,date_palm
44.80965269097582,19.01221063559371,27.161167,105.0,82,491,340,169,35,date_palm
38.40661083159826,28.23841368985106,21.645334,61.0,81,440,282,278,30,date_palm
44.38084550171953,26.68082913796256,25.024834,186.0,78,445,302,254,34,sorghum
45.578613281905646,24.21232767802113,26.457167,128.0,80,362,373,265,52,sorghum
47.72041454589208,20.65830864012806,29.088167,67.0,82,463,366,171,57,date_palm
42.41335630257424,26.82854076666145,23.0415,169.0,80,307,362,331,60,wheat
46.21471774303284,24.176521498669487,25.794666,125.0,80,488,323,189,43,sorghum
38.45654996528889,30.31393455123247,21.333334,45.0,80,393,335,272,55,wheat
37.56443371527925,28.854623678666016,20.531334,51.0,81,412,281,307,32,date_palm
